COLEGIO_DEPA,ESPECIALIDAD,SEXO,INGRESO,egreso_postulacion,edad
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SOFTWARE,MASCULINO,NO,1,18
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,18
ICA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
CALLAO,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA METALÚRGICA,MASCULINO,NO,1,18
PUNO,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,1,17
AYACUCHO,INGENIERÍA CIVIL,MASCULINO,NO,1,17
AMAZONAS,INGENIERÍA DE CIBERSEGURIDAD,FEMENINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
CAJAMARCA,ARQUITECTURA,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,MASCULINO,NO,4,20
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE PETRÓLEO Y GAS NATURAL,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,3,19
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,2,19
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,2,19
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,ARQUITECTURA,MASCULINO,NO,5,21
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,3,20
CAJAMARCA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,2,18
LIMA,FÍSICA,MASCULINO,SI,3,19
PASCO,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,2,19
LIMA,ARQUITECTURA,FEMENINO,SI,2,18
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,3,19
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,FEMENINO,SI,5,22
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
PASCO,INGENIERÍA GEOLÓGICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA ESTADÍSTICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,1,18
CALLAO,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
JUNIN,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,QUÍMICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,MATEMÁTICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA ESTADÍSTICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
CALLAO,INGENIERÍA INDUSTRIAL,MASCULINO,NO,3,20
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,1,17
CALLAO,ARQUITECTURA,FEMENINO,NO,4,20
PASCO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,FEMENINO,NO,3,20
CALLAO,INGENIERÍA MECÁNICA,MASCULINO,NO,3,20
CALLAO,INGENIERÍA CIVIL,FEMENINO,NO,3,20
AREQUIPA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,SI,3,18
CALLAO,INGENIERÍA CIVIL,MASCULINO,NO,3,19
PUNO,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,2,18
JUNÍN,INGENIERÍA INDUSTRIAL,FEMENINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA GEOLÓGICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,4,20
LIMA,ARQUITECTURA,MASCULINO,NO,2,18
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA MECATRÓNICA,FEMENINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,4,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,5,22
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,4,20
ICA,INGENIERÍA DE HIGIENE Y SEGURIDAD INDUSTRIAL,FEMENINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,SI,7,23
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,FEMENINO,NO,3,19
CALLAO,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,3,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
AREQUIPA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,2,19
ICA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,5,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA ECONÓMICA,FEMENINO,SI,4,20
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,SI,3,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,SI,8,25
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,NO,8,24
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LAMBAYEQUE,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,4,21
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,42,59
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,9,25
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,6,22
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,21
JUNÍN,INGENIERÍA CIVIL,MASCULINO,NO,3,20
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,3,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,20
APURÍMAC,INGENIERÍA MECATRÓNICA,MASCULINO,NO,4,20
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,5,21
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,2,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,18
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,SI,5,21
LIMA,INGENIERÍA DE HIGIENE Y SEGURIDAD INDUSTRIAL,MASCULINO,SI,7,24
LIMA,INGENIERÍA DE PETRÓLEO Y GAS NATURAL,MASCULINO,SI,4,20
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,4,20
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
PUNO,ARQUITECTURA,FEMENINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,1,16
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,2,18
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,3,20
JUNÍN,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,20
CALLAO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,5,21
CALLAO,MATEMÁTICA,MASCULINO,SI,3,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,3,19
LIMA,FÍSICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,5,21
PUNO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,4,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,2,19
CALLAO,INGENIERÍA CIVIL,MASCULINO,NO,1,17
SAN MARTÍN,INGENIERÍA CIVIL,MASCULINO,NO,10,26
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,18
LIMA,INGENIERÍA ESTADÍSTICA,FEMENINO,NO,6,23
LIMA,ARQUITECTURA,MASCULINO,NO,3,19
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,12,28
CALLAO,ARQUITECTURA,MASCULINO,NO,3,18
CALLAO,INGENIERÍA CIVIL,MASCULINO,SI,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
CALLAO,CIENCIA DE LA COMPUTACIÓN,MASCULINO,SI,2,19
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,SI,5,21
LIMA,ARQUITECTURA,FEMENINO,NO,6,22
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,FEMENINO,NO,4,20
HUANCAVELICA,INGENIERÍA FÍSICA,MASCULINO,NO,1,18
CUSCO,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,17
LAMBAYEQUE,INGENIERÍA FÍSICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,4,20
LIMA,INGENIERÍA ELECTRÓNICA,FEMENINO,SI,4,21
LIMA,INGENIERÍA DE MINAS,FEMENINO,NO,2,19
CALLAO,INGENIERÍA MECÁNICA,MASCULINO,SI,1,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE MINAS,FEMENINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,3,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,2,19
JUNIN,INGENIERÍA MECÁNICA,MASCULINO,NO,1,18
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE CIBERSEGURIDAD,MASCULINO,NO,18,34
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SOFTWARE,MASCULINO,NO,2,18
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,SI,5,21
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
ICA,ARQUITECTURA,MASCULINO,NO,0,17
LIMA,INGENIERÍA DE MINAS,MASCULINO,SI,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
ANCASH,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
CALLAO,INGENIERÍA CIVIL,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,17
LIMA,INGENIERÍA MECÁNICA,FEMENINO,NO,2,18
LIMA,FÍSICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA NAVAL,MASCULINO,NO,1,17
LIMA,MATEMÁTICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,2,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECATRÓNICA,FEMENINO,NO,1,18
ANCASH,INGENIERÍA MECATRÓNICA,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,MASCULINO,NO,1,17
LIMA,FÍSICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
HUANCAVELICA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA MECATRÓNICA,FEMENINO,NO,2,18
LIMA,QUÍMICA,FEMENINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,4,21
LA LIBERTAD,INGENIERÍA INDUSTRIAL,FEMENINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
APURÍMAC,INGENIERÍA MECATRÓNICA,MASCULINO,SI,2,18
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,7,23
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,2,18
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,SI,3,19
CALLAO,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,6,22
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,SI,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,5,21
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,SI,7,24
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,SI,2,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,FEMENINO,SI,9,25
LIMA,MATEMÁTICA,MASCULINO,SI,2,18
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,MASCULINO,NO,2,19
ÁNCASH,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,SI,2,19
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,4,20
LIMA,INGENIERÍA DE MINAS,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,SI,2,18
CALLAO,INGENIERÍA ECONÓMICA,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,6,22
LA LIBERTAD,INGENIERÍA ECONÓMICA,MASCULINO,NO,2,19
CAJAMARCA,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,15,31
CALLAO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,19
LIMA,FÍSICA,MASCULINO,SI,2,18
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,18
LAMBAYEQUE,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,3,19
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,2,18
ICA,INGENIERÍA DE MINAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,18
PIURA,INGENIERÍA CIVIL,MASCULINO,NO,3,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,17
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,3,19
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,MASCULINO,NO,2,19
CAJAMARCA,INGENIERÍA FÍSICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA PETROQUÍMICA,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
HUÁNUCO,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
APURÍMAC,INGENIERÍA ECONÓMICA,FEMENINO,NO,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,SI,1,18
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,17
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,7,23
SAN MARTÍN,INGENIERÍA INDUSTRIAL,MASCULINO,SI,4,20
LIMA,ARQUITECTURA,MASCULINO,NO,2,18
LIMA,ARQUITECTURA,MASCULINO,NO,1,18
CALLAO,FÍSICA,MASCULINO,NO,3,19
APURÍMAC,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,3,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,18,18
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,NO,1,18
AYACUCHO,ARQUITECTURA,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,FÍSICA,MASCULINO,SI,1,18
JUNÍN,INGENIERÍA CIVIL,MASCULINO,NO,7,23
AREQUIPA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,10,26
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA GEOLÓGICA,MASCULINO,NO,6,22
LIMA,INGENIERÍA DE TELECOMUNICACIONES,MASCULINO,NO,14,30
ÁNCASH,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,MASCULINO,NO,1,17
HUANCAVELICA,INGENIERÍA FÍSICA,MASCULINO,NO,1,18
HUÁNUCO,INGENIERÍA CIVIL,MASCULINO,NO,6,23
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
HUÁNUCO,INGENIERÍA FÍSICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA ESTADÍSTICA,FEMENINO,NO,2,18
LIMA,ARQUITECTURA,FEMENINO,SI,3,19
LIMA,ARQUITECTURA,MASCULINO,NO,1,18
LIMA,ARQUITECTURA,MASCULINO,NO,2,18
CALLAO,CIENCIA DE LA COMPUTACIÓN,MASCULINO,NO,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,3,20
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,0,17
LIMA,INGENIERÍA AMBIENTAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,5,21
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,19
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,SI,1,18
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA QUÍMICA,FEMENINO,SI,6,22
LIMA,ARQUITECTURA,FEMENINO,NO,1,18
AMAZONAS,INGENIERÍA DE SISTEMAS,MASCULINO,NO,4,20
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,3,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,4,20
LIMA,ARQUITECTURA,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,FEMENINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,SI,3,20
PASCO,INGENIERÍA ELÉCTRICA,MASCULINO,NO,2,19
AYACUCHO,INGENIERÍA ELECTRÓNICA,MASCULINO,SI,1,17
LA LIBERTAD,INGENIERÍA MECÁNICA-ELÉCTRICA,FEMENINO,SI,2,18
LIMA,INGENIERÍA CIVIL,MASCULINO,SI,3,19
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,0,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
LIMA,INGENIERÍA MECATRÓNICA,FEMENINO,SI,1,17
JUNIN,INGENIERÍA CIVIL,MASCULINO,NO,4,19
LIMA,INGENIERÍA ELÉCTRICA,MASCULINO,SI,6,22
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,19
SAN MARTIN,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,SI,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,3,21
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,2,18
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,SI,2,19
LIMA,INGENIERÍA QUÍMICA,MASCULINO,SI,4,21
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,3,20
LIMA,INGENIERÍA DE SOFTWARE,FEMENINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,2,18
PUNO,INGENIERÍA MECATRÓNICA,MASCULINO,SI,3,19
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
JUNIN,INGENIERÍA CIVIL,MASCULINO,SI,1,18
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,2,19
CALLAO,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,1,17
LIMA,INGENIERÍA QUÍMICA,MASCULINO,NO,4,20
LIMA,ARQUITECTURA,FEMENINO,NO,2,18
AYACUCHO,ARQUITECTURA,FEMENINO,NO,2,18
PUNO,INGENIERÍA MECÁNICA,MASCULINO,SI,1,17
LIMA,INGENIERÍA ECONÓMICA,MASCULINO,NO,2,18
PUNO,INGENIERÍA CIVIL,MASCULINO,NO,5,21
SAN MARTIN,INGENIERÍA CIVIL,FEMENINO,NO,2,19
LIMA,ARQUITECTURA,MASCULINO,NO,2,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,3,19
ANCASH,INGENIERÍA ESTADÍSTICA,MASCULINO,NO,1,18
LIMA,INGENIERÍA MECÁNICA-ELÉCTRICA,MASCULINO,NO,2,18
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,ARQUITECTURA,FEMENINO,NO,2,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,20
LIMA,INGENIERÍA QUÍMICA,MASCULINO,SI,3,20
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,4,20
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,2,19
CALLAO,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,4,20
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,4,21
LIMA,INGENIERÍA ELECTRÓNICA,FEMENINO,NO,3,19
PIURA,ARQUITECTURA,MASCULINO,NO,2,18
LIMA,INGENIERÍA PETROQUÍMICA,MASCULINO,SI,5,22
LIMA,INGENIERÍA ELECTRÓNICA,MASCULINO,NO,1,18
LAMBAYEQUE,INGENIERÍA CIVIL,FEMENINO,NO,2,18
LIMA,INGENIERÍA GEOLÓGICA,FEMENINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,12,28
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,5,21
LIMA,INGENIERÍA DE SISTEMAS,FEMENINO,NO,3,19
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,18
HUANCAVELICA,INGENIERÍA MECATRÓNICA,MASCULINO,SI,2,19
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,3,19
LIMA,INGENIERÍA MECATRÓNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE MINAS,MASCULINO,NO,1,18
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
JUNIN,ARQUITECTURA,FEMENINO,NO,1,18
LIMA,INGENIERÍA MECÁNICA,MASCULINO,NO,1,17
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,1,17
LIMA,INGENIERÍA AMBIENTAL,FEMENINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,FEMENINO,NO,1,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,NO,1,18
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,1,17
LIMA,INGENIERÍA CIVIL,MASCULINO,NO,1,17
LIMA,INGENIERÍA DE SISTEMAS,MASCULINO,NO,2,18
LIMA,INGENIERÍA INDUSTRIAL,MASCULINO,SI,2,19
