Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,Rooms,Price,Distance
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.555,17.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.48,17.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.535,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.45,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.281,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.096,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.385,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.5175,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.245,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.33,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.503,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.62,11.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.78,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.015,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.2,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.83,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.241,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.255,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.025,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.32,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.87,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.4725,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.7,17.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.52,17.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.75,17.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.645,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.525,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.707,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.035,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.587,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.26,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.805,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.86,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.965,13.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.878,13.4
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.77,27.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.705,27.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.56,10.9
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6975,8.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.592,16.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.3525,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.03,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.105,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.171,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.4,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.94,10.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.42,10.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.892,6.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.465,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.81,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.772,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.21,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.755,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6915,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.073,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.08,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.44,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.816,5.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.68,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.782,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6415,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,12.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.725,14.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.702,10.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.852,14.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.481,14.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.706,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.25,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.74,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.5,7.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.42,8.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.345,1.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.117,1.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,1.6
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.516,10.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.46825,10.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.716,10.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,7.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.17,7.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5,8.7
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.881,11.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.775,27.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.481,27.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.666,27.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.585,17.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.801,17.9
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.72,17.5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.27,3.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.64,3.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.241,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.331,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.007,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.981,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.57,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,6.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.328,6.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.59,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.879,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.75,23.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.791333,23.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.48,14.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.875,24.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.419,24.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.594,24.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.76,24.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.43,14.8
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.432,14.8
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.085,14.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.86,22.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.55,22.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.7205,22.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.826,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.888,12.4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.025,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.011,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4975,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.238,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.41,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.92,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.65,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.06,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.635,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3,14.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.74,16.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.309,8.9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.765,1.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.425,1.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.56,1.3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.93,27.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6801,18.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.76,18.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.115,18.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.088,18.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5725,7.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.925,7.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.51,19.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.525,19.6
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.29,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.953,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.1,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.82,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.27,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.445,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.113,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.37,7.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.78,8.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.545,5.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.145,5.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.375,5.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.492,13.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.626,13.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.602,3.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.65,3.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.283,3.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.45,3.6
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.325,3.6
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.535,5.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.757,5.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.45,5.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.2,7.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.95,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.31,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.931,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.5288,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,7.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.25,7.3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.615,16.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.331,16.7
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.53,16.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.66,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.675,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.607,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.382,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.722,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.98,16.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.745,16.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.518,16.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.701,16.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.722,20.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.535,20.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.69,20.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.88,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.8,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.4395,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.25,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.416,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.2,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.865,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.3,13.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.4,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.37,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.6275,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.71,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.485,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.31,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.12,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.393,5.3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.1,6.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.465,8.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.675,8.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.508,16.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.15,16.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.521,18.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.4685,18.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.47,18.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.33,18.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.437,18.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.355,18.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.322,12.3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.735,26.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.06,7.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.71,7.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.65,7.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.662,7.8
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.405,7.8
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.625,14.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.63,15.5
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.71,11.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.732,11.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.786,3.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.6,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.975,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.8,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.42,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.8,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.505,5.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.23,7.3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.072,25.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.43,14.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5905,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6075,12.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.635,16.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.465,16.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.66,16.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.55,16.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.432,16.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.46,16.3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.59,29.9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.525,12.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.632,12.7
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.865,6.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6,6.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.584,5.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.94,5.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.42,5.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.55,8.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.02,8.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.95,8.4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.7825,8.4
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.23,4.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.36,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.435,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.27,29.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.065,20.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.81,20.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.636,20.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.62,20.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.45125,25.9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.443,25.9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.91,3.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.556,17.9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.59,17.9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.708,17.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.25,17.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.918,17.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,17.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.715,16.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.78,16.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.93,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.8,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.111,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.9,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.8225,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.4,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.336,6.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.8,14.3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.74,21.5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.18,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.226,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.368,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.14,14.2
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.777,14.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.617,18.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.68,18.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.595,18.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.746,18.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.435,10.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.641,10.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6437,6.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.76,6.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.675,22.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.615,22.7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.522,22.7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.885,1.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.587134,1.8
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.08,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.57,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.45,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.34,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.3,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.34,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.634,5.3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.855333,11.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.572,11.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.98,12.3
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.9,15.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.41,15.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.126,15.5
