Rooms,Price,Regionname,Distance
3,1305000.0,Western Metropolitan,10.4
3,565000.0,South-Eastern Metropolitan,22.7
2,770000.0,Northern Metropolitan,1.8
2,1080000.0,Northern Metropolitan,1.8
3,1425000.0,Northern Metropolitan,1.8
2,1118000.0,Northern Metropolitan,5.3
2,770000.0,Northern Metropolitan,5.3
2,570500.0,Southern Metropolitan,16.7
3,805000.0,Eastern Metropolitan,15.4
2,710000.0,Eastern Metropolitan,15.4
2,1006000.0,Northern Metropolitan,11.2
2,875000.0,Southern Metropolitan,12.3
3,1360000.0,Southern Metropolitan,12.3
2,985000.0,South-Eastern Metropolitan,15.5
3,1510000.0,Southern Metropolitan,11.4
4,1870000.0,Southern Metropolitan,11.4
4,1700000.0,Southern Metropolitan,11.4
2,690000.0,South-Eastern Metropolitan,21.5
3,1060000.0,South-Eastern Metropolitan,21.5
4,2475000.0,South-Eastern Metropolitan,21.5
4,1260000.0,Northern Metropolitan,8.5
2,636500.0,Northern Metropolitan,8.5
2,580000.0,Northern Metropolitan,8.5
4,745000.0,Northern Metropolitan,8.5
3,651000.0,Western Metropolitan,14.7
4,527000.0,Western Metropolitan,14.7
4,2455000.0,Southern Metropolitan,3.5
2,1515000.0,Southern Metropolitan,3.5
2,650000.0,Southern Metropolitan,4.6
4,2668000.0,Southern Metropolitan,4.6
2,1500000.0,Southern Metropolitan,4.6
2,1365000.0,Southern Metropolitan,4.6
3,1100000.0,Northern Metropolitan,8.4
3,910000.0,Northern Metropolitan,8.4
2,950000.0,Northern Metropolitan,8.4
3,810000.0,Northern Metropolitan,8.4
2,761000.0,Northern Metropolitan,8.4
3,829000.0,Northern Metropolitan,12.0
2,415000.0,Northern Metropolitan,12.0
3,640000.0,Northern Metropolitan,12.0
4,1112000.0,Northern Metropolitan,12.0
1,372000.0,Northern Metropolitan,12.0
3,635000.0,Northern Metropolitan,12.0
3,707000.0,Northern Metropolitan,12.0
4,852000.0,Northern Metropolitan,12.0
3,800000.0,Northern Metropolitan,12.0
2,625500.0,Northern Metropolitan,12.0
3,600000.0,Northern Metropolitan,12.0
4,1800000.0,Northern Metropolitan,2.4
4,2700000.0,Northern Metropolitan,2.4
2,410000.0,Northern Metropolitan,2.4
3,700000.0,Eastern Metropolitan,19.9
4,850000.0,Eastern Metropolitan,21.3
2,937000.0,Eastern Metropolitan,21.3
4,965000.0,Eastern Metropolitan,19.9
3,1075000.0,Eastern Metropolitan,8.9
3,1224000.0,Eastern Metropolitan,8.9
4,1426000.0,Eastern Metropolitan,8.9
3,905000.0,South-Eastern Metropolitan,23.5
4,621000.0,Northern Metropolitan,20.6
4,465000.0,Northern Metropolitan,20.6
4,555000.0,Northern Metropolitan,20.6
4,1490000.0,Southern Metropolitan,15.2
3,1650000.0,Southern Metropolitan,15.2
3,890000.0,Eastern Metropolitan,22.2
4,1720000.0,Western Metropolitan,5.1
2,854000.0,Western Metropolitan,5.1
4,1502000.0,Western Metropolitan,5.1
2,1157000.0,Western Metropolitan,5.1
5,4500000.0,Southern Metropolitan,1.9
2,580000.0,Southern Metropolitan,1.9
3,1935000.0,Southern Metropolitan,1.9
2,310000.0,Northern Metropolitan,20.5
3,591000.0,Northern Metropolitan,20.5
4,750000.0,Northern Metropolitan,20.5
3,691000.0,Northern Metropolitan,20.5
1,385000.0,Southern Metropolitan,2.7
3,780000.0,Southern Metropolitan,2.7
2,1220000.0,Southern Metropolitan,2.7
2,500000.0,Southern Metropolitan,2.7
3,965000.0,Western Metropolitan,6.2
2,457500.0,Western Metropolitan,14.0
4,537000.0,Western Metropolitan,14.0
2,515000.0,Western Metropolitan,14.0
3,550000.0,Western Metropolitan,14.0
1,452000.0,Southern Metropolitan,5.0
2,715000.0,Southern Metropolitan,5.0
1,350000.0,Southern Metropolitan,5.0
2,556000.0,Southern Metropolitan,5.0
2,880000.0,Southern Metropolitan,5.0
1,460000.0,Southern Metropolitan,5.0
3,1848000.0,Western Metropolitan,8.2
3,717500.0,Western Metropolitan,10.5
3,720000.0,Western Metropolitan,10.5
2,965000.0,Western Metropolitan,10.5
3,595000.0,Western Metropolitan,10.5
1,460000.0,Western Metropolitan,10.5
4,682000.0,Western Metropolitan,10.5
3,640000.0,Western Metropolitan,10.5
4,2720000.0,Southern Metropolitan,10.2
3,1715000.0,Southern Metropolitan,10.2
3,1320000.0,Southern Metropolitan,10.2
4,3100000.0,Southern Metropolitan,10.2
2,610000.0,Southern Metropolitan,10.2
4,600000.0,Western Metropolitan,18.0
3,350000.0,Western Metropolitan,18.4
4,571000.0,Western Metropolitan,18.4
3,433000.0,Western Metropolitan,15.5
6,1868000.0,Eastern Metropolitan,15.5
3,790000.0,Eastern Metropolitan,15.5
4,1753000.0,Eastern Metropolitan,15.5
3,1250000.0,Eastern Metropolitan,15.5
4,1745000.0,Eastern Metropolitan,12.4
3,1190000.0,Eastern Metropolitan,12.4
5,1400000.0,Eastern Metropolitan,12.4
4,1288000.0,Eastern Metropolitan,12.4
4,1075000.0,Eastern Metropolitan,12.4
2,550000.0,Eastern Metropolitan,12.4
2,406500.0,Northern Metropolitan,15.3
3,1450000.0,Northern Metropolitan,7.0
1,428000.0,Northern Metropolitan,7.0
2,770000.0,Northern Metropolitan,7.0
4,1257000.0,Northern Metropolitan,7.0
3,1271000.0,Northern Metropolitan,7.0
2,858000.0,Northern Metropolitan,7.0
2,720000.0,Southern Metropolitan,4.1
2,631000.0,Southern Metropolitan,4.1
3,523000.0,Western Metropolitan,18.4
2,530000.0,Western Metropolitan,12.9
3,540000.0,Western Metropolitan,12.9
2,290000.0,Western Metropolitan,12.9
4,1263500.0,Eastern Metropolitan,17.2
3,931000.0,Eastern Metropolitan,17.2
4,1295000.0,Eastern Metropolitan,17.2
4,1250000.0,Eastern Metropolitan,17.2
5,1316000.0,Eastern Metropolitan,8.9
4,951000.0,Eastern Metropolitan,14.7
4,1323000.0,Eastern Metropolitan,14.7
3,970000.0,Eastern Metropolitan,14.7
4,1330000.0,Eastern Metropolitan,14.7
2,590000.0,Northern Metropolitan,14.5
2,650000.0,Northern Metropolitan,14.5
4,540000.0,Western Metropolitan,14.7
4,635000.0,Western Metropolitan,14.7
2,655000.0,Western Metropolitan,6.4
3,582000.0,Northern Metropolitan,16.5
4,720000.0,Northern Metropolitan,16.5
4,1245000.0,South-Eastern Metropolitan,16.7
3,1031000.0,Western Metropolitan,6.8
3,1170000.0,Western Metropolitan,6.8
2,622500.0,Western Metropolitan,6.8
4,2500000.0,Western Metropolitan,6.8
4,1100000.0,Northern Metropolitan,12.7
4,1285000.0,Western Metropolitan,6.3
4,1050000.0,Western Metropolitan,6.3
2,500000.0,Western Metropolitan,10.5
3,620000.0,Western Metropolitan,12.8
3,558800.0,Northern Metropolitan,20.6
4,775000.0,Northern Metropolitan,19.6
3,900000.0,Eastern Metropolitan,24.8
4,610500.0,Western Metropolitan,18.4
2,510000.0,South-Eastern Metropolitan,22.7
3,1550000.0,Southern Metropolitan,10.2
4,1077000.0,South-Eastern Metropolitan,16.7
1,469999.0,Western Metropolitan,6.3
2,505000.0,Northern Metropolitan,3.0
3,1402500.0,Northern Metropolitan,3.0
5,2905000.0,Western Metropolitan,7.5
2,650000.0,Western Metropolitan,10.4
3,856000.0,Western Metropolitan,10.4
3,1505000.0,Southern Metropolitan,3.0
3,1900000.0,Southern Metropolitan,3.0
3,575000.0,Western Metropolitan,10.5
3,600000.0,Western Metropolitan,10.5
2,1030000.0,Western Metropolitan,11.0
3,1005000.0,Western Metropolitan,11.0
2,410000.0,Southern Metropolitan,6.3
3,3650000.0,Southern Metropolitan,6.3
2,590000.0,Southern Metropolitan,6.3
3,1850000.0,Southern Metropolitan,6.3
2,1105000.0,Western Metropolitan,4.3
3,1530000.0,Western Metropolitan,4.3
3,865000.0,Western Metropolitan,4.3
3,1370000.0,Western Metropolitan,4.3
3,1082000.0,Western Metropolitan,4.3
4,1972500.0,Southern Metropolitan,10.2
3,1775000.0,Southern Metropolitan,10.2
2,680000.0,South-Eastern Metropolitan,21.5
4,1150000.0,South-Eastern Metropolitan,21.5
4,3000000.0,South-Eastern Metropolitan,21.5
4,835000.0,Western Metropolitan,9.5
2,460000.0,Southern Metropolitan,7.9
2,725000.0,Southern Metropolitan,7.9
2,602000.0,Southern Metropolitan,7.9
2,830000.0,Southern Metropolitan,7.9
3,1300000.0,Southern Metropolitan,9.7
3,1330000.0,Southern Metropolitan,9.7
4,2050000.0,Southern Metropolitan,9.7
5,1940000.0,Southern Metropolitan,9.7
3,1590000.0,Southern Metropolitan,9.7
2,725000.0,Southern Metropolitan,9.7
2,2367000.0,Southern Metropolitan,9.7
4,705000.0,Eastern Metropolitan,23.2
3,610000.0,Eastern Metropolitan,23.2
4,2200000.0,Southern Metropolitan,17.3
2,736500.0,Eastern Metropolitan,8.8
3,780000.0,Eastern Metropolitan,8.8
2,420000.0,Southern Metropolitan,11.4
4,1479000.0,Southern Metropolitan,11.4
3,1199000.0,Southern Metropolitan,11.4
4,1350000.0,Southern Metropolitan,11.4
3,1767000.0,Southern Metropolitan,13.8
3,1350000.0,Southern Metropolitan,13.8
3,890000.0,Southern Metropolitan,13.8
4,1655000.0,Southern Metropolitan,13.8
3,1160000.0,Southern Metropolitan,13.8
3,1430000.0,Southern Metropolitan,13.8
4,1300000.0,Southern Metropolitan,13.8
3,955000.0,Southern Metropolitan,13.8
3,1080000.0,Southern Metropolitan,17.3
2,623500.0,Southern Metropolitan,17.3
3,1190000.0,Eastern Metropolitan,13.4
4,1258000.0,Eastern Metropolitan,13.4
3,590000.0,Eastern Metropolitan,16.1
2,1420000.0,Southern Metropolitan,10.5
3,1600000.0,Southern Metropolitan,10.5
3,1211000.0,Southern Metropolitan,10.5
5,5300000.0,Southern Metropolitan,10.5
4,3225000.0,Southern Metropolitan,10.5
4,2385000.0,Southern Metropolitan,10.5
3,1370000.0,Southern Metropolitan,10.5
3,1750800.0,Southern Metropolitan,10.3
4,2300000.0,Southern Metropolitan,10.3
4,1605000.0,Southern Metropolitan,10.3
2,1035000.0,Southern Metropolitan,10.3
3,505000.0,Northern Metropolitan,14.0
2,385000.0,Northern Metropolitan,14.0
3,663000.0,Western Metropolitan,6.4
2,860000.0,Northern Metropolitan,5.2
3,1505000.0,Northern Metropolitan,5.2
3,1700000.0,Northern Metropolitan,5.2
3,1280000.0,Northern Metropolitan,5.2
2,755000.0,Northern Metropolitan,5.2
5,2545000.0,Northern Metropolitan,5.2
3,1405000.0,Northern Metropolitan,5.2
2,460000.0,Northern Metropolitan,5.2
4,1210000.0,Northern Metropolitan,4.0
3,1265000.0,Northern Metropolitan,4.0
3,1300000.0,Northern Metropolitan,5.2
2,460000.0,Northern Metropolitan,5.2
1,263100.0,Northern Metropolitan,5.2
5,1075000.0,Northern Metropolitan,5.2
4,950000.0,Eastern Metropolitan,10.8
1,1310000.0,Eastern Metropolitan,10.8
3,714000.0,Northern Metropolitan,12.1
4,665000.0,Northern Metropolitan,12.1
4,880000.0,Northern Metropolitan,12.1
3,811000.0,Northern Metropolitan,12.1
3,740000.0,Northern Metropolitan,12.1
3,1405000.0,Northern Metropolitan,12.1
3,733500.0,Northern Metropolitan,12.1
3,650000.0,Northern Metropolitan,12.1
3,1837500.0,Northern Metropolitan,2.4
3,593000.0,Western Metropolitan,14.8
3,1732000.0,Southern Metropolitan,10.4
3,950000.0,Southern Metropolitan,10.4
3,1253500.0,Southern Metropolitan,10.4
7,1642000.0,Southern Metropolitan,10.4
4,1365000.0,Southern Metropolitan,10.4
2,700000.0,Southern Metropolitan,10.4
3,780000.0,Eastern Metropolitan,14.7
4,720000.0,Western Metropolitan,14.8
4,2001000.0,Southern Metropolitan,7.7
6,3400000.0,Southern Metropolitan,7.7
2,2303000.0,Southern Metropolitan,7.7
3,1622000.0,Southern Metropolitan,7.7
3,1290000.0,Southern Metropolitan,7.7
3,1930000.0,Southern Metropolitan,8.4
4,2408000.0,Southern Metropolitan,8.4
4,4750000.0,Southern Metropolitan,8.4
2,645000.0,Southern Metropolitan,8.4
2,1100000.0,Northern Metropolitan,1.6
3,1628000.0,Northern Metropolitan,3.5
3,1042000.0,Southern Metropolitan,10.1
3,1450000.0,Southern Metropolitan,10.1
2,570000.0,Southern Metropolitan,8.7
2,300000.0,Southern Metropolitan,8.4
2,1417500.0,Southern Metropolitan,7.8
4,1550000.0,Southern Metropolitan,8.7
2,510000.0,Southern Metropolitan,11.7
4,970000.0,South-Eastern Metropolitan,27.0
3,600000.0,South-Eastern Metropolitan,27.0
3,670500.0,South-Eastern Metropolitan,27.0
3,713000.0,South-Eastern Metropolitan,27.0
2,587500.0,South-Eastern Metropolitan,27.0
3,1010000.0,Southern Metropolitan,17.9
2,601000.0,Southern Metropolitan,17.9
3,1165000.0,Southern Metropolitan,17.9
3,931000.0,Southern Metropolitan,17.9
3,1145000.0,Southern Metropolitan,17.9
3,755000.0,Southern Metropolitan,17.9
4,911982.0,Eastern Victoria,27.1
4,1040000.0,South-Eastern Metropolitan,16.7
3,775000.0,South-Eastern Metropolitan,17.5
3,700000.0,South-Eastern Metropolitan,17.5
3,1575000.0,South-Eastern Metropolitan,17.5
3,1460000.0,Northern Metropolitan,3.6
2,556000.0,Northern Metropolitan,3.6
5,1615000.0,Northern Metropolitan,6.7
3,1090000.0,Northern Metropolitan,6.7
3,865000.0,Northern Metropolitan,6.7
2,525000.0,Northern Metropolitan,6.7
2,1135000.0,Northern Metropolitan,2.0
2,900000.0,Northern Metropolitan,2.0
2,340000.0,Northern Metropolitan,20.6
3,499000.0,Northern Metropolitan,20.6
3,565500.0,Northern Metropolitan,20.6
6,506000.0,Northern Metropolitan,20.6
3,430000.0,Northern Metropolitan,20.6
4,740000.0,Northern Metropolitan,20.6
5,980000.0,Northern Metropolitan,20.6
3,420000.0,Northern Metropolitan,20.6
4,653000.0,Northern Metropolitan,20.6
2,570000.0,Northern Metropolitan,2.4
2,1253000.0,Northern Metropolitan,2.4
4,720000.0,Eastern Metropolitan,23.0
3,637000.0,Eastern Metropolitan,23.0
3,690000.0,Eastern Metropolitan,23.0
4,835500.0,Eastern Metropolitan,23.0
4,905000.0,Eastern Metropolitan,23.0
4,835000.0,Eastern Metropolitan,23.0
3,785000.0,Eastern Metropolitan,23.0
3,800000.0,Eastern Metropolitan,23.0
3,560000.0,South-Eastern Metropolitan,24.7
3,665000.0,South-Eastern Metropolitan,24.7
4,447000.0,Western Metropolitan,14.8
3,570000.0,Western Metropolitan,14.8
4,610000.0,Western Metropolitan,14.7
3,435000.0,Western Metropolitan,27.7
4,1255000.0,South-Eastern Metropolitan,22.2
2,595000.0,South-Eastern Metropolitan,22.2
4,1616000.0,Eastern Metropolitan,12.4
5,1525000.0,Eastern Metropolitan,12.4
3,1060000.0,Eastern Metropolitan,12.4
4,1250000.0,Eastern Metropolitan,12.4
3,871000.0,Eastern Metropolitan,14.3
4,1456000.0,Eastern Metropolitan,14.3
3,1451000.0,Eastern Metropolitan,14.3
3,1385000.0,Eastern Metropolitan,14.3
3,1360000.0,Eastern Metropolitan,14.3
6,2600000.0,Eastern Metropolitan,14.3
4,1320000.0,Eastern Metropolitan,14.3
4,1351000.0,Eastern Metropolitan,16.1
5,2190000.0,Eastern Metropolitan,16.1
5,2620000.0,Eastern Metropolitan,16.1
3,775000.0,South-Eastern Metropolitan,27.0
6,1850000.0,South-Eastern Metropolitan,27.0
2,612500.0,South-Eastern Metropolitan,27.0
2,611500.0,Southern Metropolitan,7.2
3,1060000.0,Southern Metropolitan,7.2
4,1970000.0,Southern Metropolitan,7.2
6,855000.0,Eastern Metropolitan,18.0
3,855000.0,Eastern Metropolitan,18.0
4,895000.0,Eastern Metropolitan,18.0
4,925000.0,Eastern Metropolitan,18.0
2,902000.0,Southern Metropolitan,7.2
2,1410000.0,Southern Metropolitan,7.2
2,660000.0,Southern Metropolitan,7.2
3,1360000.0,Southern Metropolitan,7.2
3,500000.0,Northern Metropolitan,19.6
3,573000.0,Northern Metropolitan,19.6
3,380500.0,Northern Metropolitan,19.6
3,510000.0,Northern Metropolitan,19.6
3,528000.0,Northern Metropolitan,19.6
3,465000.0,Northern Metropolitan,19.6
4,545000.0,Northern Metropolitan,19.6
2,452500.0,Northern Metropolitan,19.6
4,1577000.0,Western Metropolitan,7.5
2,1980000.0,Western Metropolitan,7.5
3,830000.0,Western Metropolitan,7.5
3,886000.0,Western Metropolitan,7.5
1,280000.0,Western Metropolitan,7.5
3,850000.0,Western Metropolitan,7.5
2,445000.0,Western Metropolitan,8.2
3,700000.0,Western Metropolitan,8.2
3,1050000.0,Western Metropolitan,7.5
3,710000.0,Northern Metropolitan,13.1
4,800000.0,Northern Metropolitan,13.1
3,805000.0,Northern Metropolitan,13.1
2,786000.0,Northern Metropolitan,13.1
3,577000.0,Northern Metropolitan,13.1
3,670000.0,Eastern Metropolitan,24.8
2,617000.0,Eastern Metropolitan,24.8
3,2265000.0,Northern Metropolitan,2.1
2,1321000.0,Northern Metropolitan,3.6
2,960000.0,Northern Metropolitan,3.6
1,495000.0,Northern Metropolitan,3.6
2,990000.0,Northern Metropolitan,3.4
3,1100000.0,Western Metropolitan,5.1
2,632000.0,Western Metropolitan,5.1
2,455000.0,Western Metropolitan,5.1
2,711000.0,Western Metropolitan,5.1
2,680000.0,Eastern Metropolitan,15.4
5,1205000.0,Eastern Metropolitan,15.4
5,1880000.0,Southern Metropolitan,7.2
4,615000.0,Western Metropolitan,12.9
3,755000.0,Western Metropolitan,12.9
4,635000.0,Western Metropolitan,12.9
2,762000.0,Southern Metropolitan,7.3
2,811000.0,Southern Metropolitan,7.3
2,501000.0,Southern Metropolitan,7.3
4,2920000.0,Southern Metropolitan,7.3
3,1501000.0,Southern Metropolitan,7.3
3,1140000.0,Southern Metropolitan,7.3
3,1500000.0,Southern Metropolitan,7.3
3,1440000.0,Southern Metropolitan,7.3
2,570000.0,Southern Metropolitan,7.3
3,1330000.0,Southern Metropolitan,7.3
4,1130000.0,Eastern Metropolitan,16.7
4,1331000.0,Eastern Metropolitan,16.7
3,1141000.0,Eastern Metropolitan,16.7
4,1100000.0,Eastern Metropolitan,16.7
3,1135000.0,Eastern Metropolitan,16.7
4,651000.0,Northern Metropolitan,11.2
3,865000.0,Northern Metropolitan,11.2
1,362500.0,Northern Metropolitan,11.2
3,922000.0,Northern Metropolitan,11.2
3,625000.0,Northern Metropolitan,11.2
2,650000.0,Northern Metropolitan,11.2
3,963500.0,Northern Metropolitan,11.2
3,815000.0,Northern Metropolitan,11.2
3,740000.0,Northern Metropolitan,16.1
3,818000.0,Northern Metropolitan,16.1
2,510000.0,Northern Metropolitan,16.1
5,750000.0,Northern Metropolitan,20.4
5,820500.0,Northern Metropolitan,20.4
4,730000.0,Northern Metropolitan,20.4
3,770000.0,Northern Metropolitan,20.4
3,550000.0,Northern Metropolitan,20.4
3,870000.0,Northern Metropolitan,11.2
3,1300000.0,Southern Metropolitan,13.8
4,2905000.0,Southern Metropolitan,13.8
2,1695000.0,Southern Metropolitan,13.8
4,2550000.0,Southern Metropolitan,13.8
5,1590000.0,Southern Metropolitan,13.8
2,532500.0,Southern Metropolitan,13.8
2,525000.0,Southern Metropolitan,5.3
4,2800000.0,Southern Metropolitan,5.3
3,1870000.0,Southern Metropolitan,5.3
3,2402500.0,Southern Metropolitan,5.3
3,1955000.0,Southern Metropolitan,5.3
3,1702000.0,Southern Metropolitan,5.3
2,500000.0,Southern Metropolitan,5.3
4,3399000.0,Southern Metropolitan,5.3
4,3900000.0,Southern Metropolitan,5.3
2,697000.0,Southern Metropolitan,5.3
2,550000.0,Southern Metropolitan,5.3
2,802500.0,Southern Metropolitan,6.2
2,675000.0,Southern Metropolitan,6.2
1,441000.0,Southern Metropolitan,6.2
3,2680000.0,Southern Metropolitan,6.2
2,500000.0,Southern Metropolitan,6.2
2,738000.0,Eastern Metropolitan,8.9
3,715000.0,Eastern Metropolitan,8.8
3,800000.0,Eastern Metropolitan,8.8
2,680000.0,Eastern Metropolitan,8.8
3,1010000.0,Eastern Metropolitan,8.8
3,630000.0,Eastern Metropolitan,8.8
3,605000.0,Eastern Metropolitan,8.8
3,580000.0,Eastern Metropolitan,8.8
2,444000.0,Eastern Metropolitan,8.8
2,532000.0,Eastern Metropolitan,8.8
3,1600000.0,Southern Metropolitan,16.0
4,1460000.0,Southern Metropolitan,16.0
4,677000.0,Western Metropolitan,18.0
3,493500.0,Western Metropolitan,18.0
3,610000.0,Western Metropolitan,18.0
4,737500.0,Western Metropolitan,18.0
3,520000.0,Western Metropolitan,18.4
3,553100.0,Western Metropolitan,18.4
3,418000.0,Western Metropolitan,18.4
3,505000.0,Western Metropolitan,18.4
3,492000.0,Western Metropolitan,18.4
4,680000.0,Western Metropolitan,18.4
4,472000.0,Western Metropolitan,18.4
3,442500.0,Western Metropolitan,18.4
4,530000.0,Western Metropolitan,18.4
3,490000.0,Western Metropolitan,18.4
3,842500.0,Southern Metropolitan,12.3
3,1203500.0,Southern Metropolitan,12.3
3,1250000.0,Southern Metropolitan,12.3
3,1475000.0,Eastern Metropolitan,7.8
3,1640000.0,Eastern Metropolitan,7.8
3,590500.0,Northern Metropolitan,14.0
3,895000.0,Western Metropolitan,14.5
3,444000.0,Western Metropolitan,15.5
4,790000.0,Western Metropolitan,15.5
3,825000.0,Western Metropolitan,11.7
3,806000.0,Western Metropolitan,11.7
4,698000.0,Western Metropolitan,11.7
3,752500.0,Western Metropolitan,10.4
1,400000.0,Northern Metropolitan,3.4
1,715000.0,Northern Metropolitan,3.4
2,585000.0,Southern Metropolitan,5.4
3,1300000.0,Southern Metropolitan,5.4
3,1767000.0,Southern Metropolitan,5.4
3,660000.0,Southern Metropolitan,5.4
2,785000.0,Southern Metropolitan,5.4
4,2425000.0,Southern Metropolitan,5.4
2,825000.0,Southern Metropolitan,5.4
2,682000.0,Southern Metropolitan,5.4
5,3200500.0,Southern Metropolitan,5.4
3,1110000.0,Southern Metropolitan,5.4
4,2258000.0,Southern Metropolitan,7.3
3,1650000.0,Southern Metropolitan,7.3
4,1250000.0,South-Eastern Metropolitan,25.2
5,520000.0,Western Metropolitan,14.0
2,555000.0,Western Metropolitan,6.4
4,1218000.0,Eastern Metropolitan,23.3
4,1010000.0,Eastern Metropolitan,23.3
2,383000.0,Northern Metropolitan,16.3
3,600000.0,Northern Metropolitan,16.3
3,487000.0,Northern Metropolitan,16.3
3,572000.0,Northern Metropolitan,16.3
2,650000.0,Eastern Metropolitan,14.6
3,731000.0,Northern Metropolitan,12.7
3,793000.0,Western Metropolitan,6.4
4,2775000.0,Southern Metropolitan,5.9
3,1700000.0,Southern Metropolitan,5.9
3,1060000.0,Southern Metropolitan,8.4
4,2400000.0,Southern Metropolitan,8.4
2,530000.0,Western Metropolitan,4.3
2,450000.0,Western Metropolitan,4.3
4,1140000.0,Western Metropolitan,4.3
4,1510500.0,Western Metropolitan,4.3
2,353000.0,Western Metropolitan,4.3
2,1250000.0,Southern Metropolitan,11.4
5,2300000.0,Southern Metropolitan,11.4
1,387000.0,Northern Metropolitan,17.4
2,720000.0,Northern Metropolitan,0.0
3,880000.0,Northern Metropolitan,0.0
4,347500.0,Western Victoria,29.8
3,1010000.0,South-Eastern Metropolitan,20.0
5,1485000.0,South-Eastern Metropolitan,20.0
4,730000.0,Northern Metropolitan,25.9
3,3750000.0,Southern Metropolitan,3.0
3,1750000.0,Southern Metropolitan,3.0
3,440000.0,Northern Metropolitan,17.9
2,480750.0,Northern Metropolitan,17.9
3,540000.0,Northern Metropolitan,17.9
4,780000.0,Northern Metropolitan,17.9
3,752000.0,Northern Metropolitan,17.9
5,725000.0,Northern Metropolitan,17.9
4,1150000.0,Eastern Metropolitan,17.2
2,695000.0,Eastern Metropolitan,17.2
2,655000.0,Eastern Metropolitan,17.2
3,775000.0,Eastern Metropolitan,17.2
3,820000.0,Eastern Metropolitan,17.2
4,990000.0,Eastern Metropolitan,17.2
2,883000.0,Eastern Metropolitan,17.2
4,1462000.0,Eastern Metropolitan,10.2
3,1130000.0,Eastern Metropolitan,16.2
3,960000.0,Eastern Metropolitan,16.2
4,1050000.0,Eastern Metropolitan,16.2
3,900000.0,Eastern Metropolitan,16.2
3,806000.0,Eastern Metropolitan,16.2
3,1160000.0,Eastern Metropolitan,16.2
3,700000.0,Eastern Metropolitan,16.2
4,980000.0,Eastern Metropolitan,16.2
3,1121000.0,Southern Metropolitan,14.3
4,1250800.0,Eastern Metropolitan,14.2
4,1327000.0,Eastern Metropolitan,14.2
2,670000.0,Eastern Metropolitan,14.2
4,1523000.0,Eastern Metropolitan,14.2
3,1615000.0,Eastern Metropolitan,14.2
4,1400000.0,Eastern Metropolitan,14.2
2,620000.0,Eastern Metropolitan,14.2
3,800000.0,South-Eastern Metropolitan,18.8
4,1676000.0,Southern Metropolitan,10.1
4,1540000.0,Southern Metropolitan,10.1
1,470000.0,Southern Metropolitan,10.1
3,1160000.0,Southern Metropolitan,10.1
3,1200000.0,Western Metropolitan,10.4
3,715000.0,Western Metropolitan,10.4
4,1010000.0,Western Metropolitan,10.4
3,980000.0,Western Metropolitan,10.4
3,730000.0,South-Eastern Metropolitan,22.7
3,676000.0,South-Eastern Metropolitan,22.7
4,839000.0,South-Eastern Metropolitan,22.7
4,805000.0,South-Eastern Metropolitan,22.7
3,802000.0,South-Eastern Metropolitan,22.7
2,1126000.0,Northern Metropolitan,1.8
4,1746000.0,Northern Metropolitan,1.8
2,799000.0,Northern Metropolitan,1.8
3,1285000.0,Northern Metropolitan,1.8
3,1360000.0,Northern Metropolitan,5.3
3,1512000.0,Northern Metropolitan,5.3
4,2042000.0,Northern Metropolitan,5.3
3,1285000.0,Northern Metropolitan,5.3
2,1260000.0,Northern Metropolitan,5.3
3,1700000.0,Northern Metropolitan,5.3
4,1650000.0,Northern Metropolitan,5.3
3,1235000.0,Eastern Metropolitan,15.4
4,1570000.0,Eastern Metropolitan,15.4
3,777000.0,Eastern Metropolitan,15.4
3,972000.0,Northern Metropolitan,11.2
2,1225000.0,Southern Metropolitan,12.3
3,1170000.0,Southern Metropolitan,12.3
3,1292000.0,Southern Metropolitan,12.3
4,912000.0,Southern Metropolitan,12.3
3,1217500.0,South-Eastern Metropolitan,15.5
4,1565000.0,Southern Metropolitan,11.4
2,640000.0,Southern Metropolitan,11.4
2,1270000.0,South-Eastern Metropolitan,21.5
5,1485000.0,South-Eastern Metropolitan,21.5
4,1137500.0,South-Eastern Metropolitan,21.5
3,1625000.0,South-Eastern Metropolitan,21.5
3,1415000.0,South-Eastern Metropolitan,21.5
3,1560000.0,Northern Metropolitan,1.8
2,530000.0,Northern Metropolitan,8.5
3,876000.0,Northern Metropolitan,8.5
3,802000.0,Northern Metropolitan,8.5
4,882000.0,Northern Metropolitan,8.5
3,736000.0,Northern Metropolitan,8.5
3,755000.0,Northern Metropolitan,8.5
2,478000.0,Northern Metropolitan,8.5
2,650000.0,Northern Metropolitan,8.5
4,686000.0,Western Metropolitan,14.7
2,1335000.0,Southern Metropolitan,3.5
1,545000.0,Southern Metropolitan,3.5
4,3000000.0,Southern Metropolitan,4.6
2,740000.0,Southern Metropolitan,4.6
2,698000.0,Southern Metropolitan,4.6
2,561200.0,Southern Metropolitan,4.6
2,780000.0,Southern Metropolitan,4.6
2,1190000.0,Southern Metropolitan,4.6
2,1170000.0,Southern Metropolitan,4.6
2,660000.0,Southern Metropolitan,4.6
3,920000.0,Northern Metropolitan,8.4
3,1115000.0,Northern Metropolitan,8.4
3,550000.0,Northern Metropolitan,8.4
3,1171000.0,Northern Metropolitan,8.4
5,1060000.0,Northern Metropolitan,8.4
3,996000.0,Northern Metropolitan,8.4
2,617500.0,Northern Metropolitan,8.4
3,817000.0,Northern Metropolitan,12.0
